start_date,end_date,sales,customer,status,product,revenue
2/28/2019,3/25/2019,S42,C227,identified,Injuries Protection (AIG),3600000
2/28/2019,3/25/2019,S78,C519,offering,Versa Credit Protection,1000000
2/28/2019,3/25/2019,S38,C339,offering,Versa Credit Protection,3000000
2/28/2019,3/25/2019,S25,C222,initial,Credit Life Insurance,6200000
2/28/2019,3/25/2019,S69,C66,initial,Injuries Protection (AIG),3300000
2/28/2019,3/25/2019,S95,C881,negotiation,Pru Accident Guard Plus,6300000
2/28/2019,3/25/2019,S63,C811,identified,Versa Credit Protection,4600000
2/28/2019,3/25/2019,S39,C254,drop,Personal Belongings Protection,1400000
2/28/2019,3/25/2019,S94,C189,negotiation,Versa Credit Protection,6000000
2/28/2019,3/25/2019,S21,C19,closed,Injuries Protection (AIG),6600000
2/28/2019,3/25/2019,S57,C629,negotiation,Indonesian Fire Insurance Standard Policy,3000000
2/28/2019,3/25/2019,S38,C94,identified,Injuries Protection (AIG),3800000
2/28/2019,3/25/2019,S99,C564,negotiation,Pru Accident Guard,9900000
2/28/2019,3/25/2019,S77,C1000,initial,Smart Life Protection,2600000
2/28/2019,3/25/2019,S80,C938,identified,Smart Protection Mortgage,8000000
2/28/2019,3/25/2019,S38,C98,identified,Injuries Protection (AIG),1600000
2/28/2019,3/25/2019,S42,C251,offering,Injuries Protection (AIG),8400000
2/28/2019,3/25/2019,S50,C78,closed,Versa Credit Protection,6300000
2/28/2019,3/25/2019,S87,C13,identified,Pru Accident Guard,5300000
2/28/2019,3/25/2019,S48,C758,closed,Prumortgage Protection,7200000
2/28/2019,3/26/2019,S50,C635,identified,Pru Accident Cover,300000
3/1/2019,3/26/2019,S94,C339,negotiation,Indonesian Fire Insurance Standard Policy,1400000
3/1/2019,3/26/2019,S71,C745,initial,Credit Life Insurance,1800000
3/1/2019,3/26/2019,S39,C824,offering,Smart Life Protection,700000
3/1/2019,3/26/2019,S12,C661,offering,Smart Protection Mortgage,2100000
3/1/2019,3/26/2019,S27,C520,offering,Versa Credit Protection,4000000
3/1/2019,3/26/2019,S1,C692,closed,Versa Credit Protection,6600000
3/1/2019,3/26/2019,S94,C581,initial,Smart Protection Mortgage,3800000
3/1/2019,3/26/2019,S41,C157,drop,Prumortgage Protection,1400000
3/1/2019,3/26/2019,S55,C651,initial,Versa Credit Protection,2100000
3/1/2019,3/26/2019,S33,C989,identified,Pru Accident Guard,2800000
3/1/2019,3/26/2019,S36,C938,drop,Pru Accident Cover,6800000
3/1/2019,3/26/2019,S76,C248,identified,Smart Protection Mortgage,7100000
3/1/2019,3/26/2019,S84,C331,identified,Personal Belongings Protection,2200000
3/1/2019,3/26/2019,S50,C975,drop,Pru Accident Guard Plus,7300000
3/1/2019,3/26/2019,S51,C997,offering,Pru Accident Guard,7800000
3/1/2019,3/26/2019,S27,C861,closed,Smart Life Protection,8800000
3/1/2019,3/26/2019,S8,C443,initial,Versa Credit Protection,8200000
3/1/2019,3/27/2019,S18,C487,initial,Indonesian Fire Insurance Standard Policy,8900000
3/1/2019,3/27/2019,S39,C4,offering,Pru Accident Cover,8200000
3/1/2019,3/27/2019,S52,C44,identified,Smart Life Protection,9900000
3/1/2019,3/27/2019,S85,C990,offering,Prumortgage Protection,9000000
3/1/2019,3/27/2019,S92,C658,initial,Pru Accident Cover,6500000
3/1/2019,3/27/2019,S72,C568,identified,Pru Accident Guard Plus,8500000
3/1/2019,3/27/2019,S38,C367,initial,Personal Belongings Protection,9200000
3/1/2019,3/27/2019,S86,C976,negotiation,Indonesian Fire Insurance Standard Policy,4800000
3/1/2019,3/27/2019,S90,C518,drop,Personal Belongings Protection,700000
3/1/2019,3/27/2019,S13,C637,closed,Versa Credit Protection,3200000
3/1/2019,3/27/2019,S97,C862,initial,Injuries Protection (AIG),8200000
3/1/2019,3/27/2019,S85,C144,initial,Credit Life Insurance,3700000
3/1/2019,3/27/2019,S86,C958,offering,Pru Accident Cover,5000000
3/1/2019,3/27/2019,S45,C608,drop,Pru Accident Guard Plus,9800000
3/1/2019,3/27/2019,S99,C38,offering,Indonesian Fire Insurance Standard Policy,9400000
3/1/2019,3/27/2019,S56,C600,initial,Personal Belongings Protection,8400000
3/1/2019,3/27/2019,S51,C75,closed,Pru Accident Guard Plus,600000
3/1/2019,3/27/2019,S44,C534,offering,Prumortgage Protection,8400000
3/1/2019,3/27/2019,S52,C611,closed,Versa Credit Protection,9800000
3/1/2019,3/27/2019,S7,C890,closed,Injuries Protection (AIG),5600000
3/2/2019,3/27/2019,S92,C401,negotiation,Smart Life Protection,3000000
3/2/2019,3/28/2019,S49,C395,closed,Versa Credit Protection,9900000
3/2/2019,3/28/2019,S31,C78,drop,Pru Accident Cover,5800000
3/2/2019,3/28/2019,S93,C718,initial,Prumortgage Protection,2900000
3/2/2019,3/28/2019,S17,C393,initial,Personal Belongings Protection,8600000
3/2/2019,3/28/2019,S37,C298,identified,Smart Life Protection,800000
3/2/2019,3/28/2019,S56,C852,closed,Pru Accident Guard,1800000
3/2/2019,3/28/2019,S16,C561,drop,Smart Protection Mortgage,3400000
3/2/2019,3/28/2019,S45,C466,identified,Smart Protection Mortgage,3300000
3/2/2019,3/28/2019,S34,C242,identified,Injuries Protection (AIG),8000000
3/2/2019,3/28/2019,S37,C442,offering,Injuries Protection (AIG),5900000
3/2/2019,3/28/2019,S55,C603,offering,Prumortgage Protection,2800000
3/2/2019,3/28/2019,S39,C707,initial,Personal Belongings Protection,7200000
3/2/2019,3/28/2019,S5,C408,drop,Indonesian Fire Insurance Standard Policy,2200000
3/2/2019,3/28/2019,S81,C480,identified,Prumortgage Protection,3200000
3/2/2019,3/28/2019,S71,C961,negotiation,Prumortgage Protection,6300000
3/2/2019,3/28/2019,S89,C619,closed,Personal Belongings Protection,2400000
3/2/2019,3/29/2019,S20,C918,closed,Indonesian Fire Insurance Standard Policy,7900000
3/2/2019,3/29/2019,S30,C995,drop,Pru Accident Cover,1200000
3/2/2019,3/29/2019,S6,C816,identified,Smart Protection Mortgage,2100000
3/2/2019,3/29/2019,S35,C309,negotiation,Prumortgage Protection,9800000
3/2/2019,3/29/2019,S100,C58,negotiation,Indonesian Fire Insurance Standard Policy,4500000
3/2/2019,3/29/2019,S62,C684,drop,Injuries Protection (AIG),5000000
3/2/2019,3/29/2019,S14,C956,offering,Injuries Protection (AIG),7900000
3/2/2019,3/29/2019,S90,C768,closed,Pru Accident Guard Plus,6900000
3/2/2019,3/29/2019,S12,C122,offering,Versa Credit Protection,300000
3/2/2019,3/29/2019,S5,C480,identified,Credit Life Insurance,9700000
3/2/2019,3/29/2019,S100,C216,negotiation,Smart Life Protection,2700000
3/2/2019,3/29/2019,S41,C328,negotiation,Credit Life Insurance,7800000
3/2/2019,3/29/2019,S94,C461,closed,Pru Accident Guard,8200000
3/2/2019,3/29/2019,S58,C225,offering,Versa Credit Protection,300000
3/3/2019,3/29/2019,S21,C620,identified,Versa Credit Protection,6800000
3/3/2019,3/29/2019,S13,C800,drop,Versa Credit Protection,100000
3/3/2019,3/29/2019,S6,C766,identified,Pru Accident Guard Plus,2900000
3/3/2019,3/29/2019,S70,C284,offering,Pru Accident Guard Plus,2700000
3/3/2019,3/29/2019,S42,C365,offering,Pru Accident Guard Plus,1000000
3/3/2019,3/29/2019,S98,C742,identified,Indonesian Fire Insurance Standard Policy,4300000
3/3/2019,3/30/2019,S87,C684,negotiation,Indonesian Fire Insurance Standard Policy,3600000
3/3/2019,3/30/2019,S54,C639,negotiation,Injuries Protection (AIG),7100000
3/3/2019,3/30/2019,S71,C308,identified,Prumortgage Protection,2200000
3/3/2019,3/30/2019,S97,C456,offering,Pru Accident Cover,7600000
3/3/2019,3/30/2019,S49,C732,initial,Injuries Protection (AIG),300000
3/3/2019,3/30/2019,S78,C45,offering,Pru Accident Cover,3800000
3/3/2019,3/30/2019,S23,C623,offering,Credit Life Insurance,5000000
3/3/2019,3/30/2019,S96,C564,identified,Prumortgage Protection,8100000
3/3/2019,3/30/2019,S38,C955,negotiation,Personal Belongings Protection,2700000
3/3/2019,3/30/2019,S51,C40,offering,Pru Accident Cover,3800000
3/3/2019,3/30/2019,S29,C176,identified,Smart Protection Mortgage,7200000
3/3/2019,3/30/2019,S56,C30,offering,Credit Life Insurance,2500000
3/3/2019,3/30/2019,S49,C654,initial,Injuries Protection (AIG),1700000
3/3/2019,3/30/2019,S94,C381,identified,Indonesian Fire Insurance Standard Policy,5200000
3/3/2019,3/30/2019,S21,C975,closed,Pru Accident Guard Plus,4200000
3/3/2019,3/31/2019,S6,C760,drop,Pru Accident Guard Plus,3000000
3/3/2019,3/31/2019,S52,C692,closed,Smart Life Protection,6700000
3/3/2019,3/31/2019,S77,C30,negotiation,Pru Accident Guard Plus,6100000
3/3/2019,3/31/2019,S15,C733,offering,Indonesian Fire Insurance Standard Policy,6500000
3/3/2019,3/31/2019,S21,C819,negotiation,Pru Accident Guard Plus,5100000
3/3/2019,3/31/2019,S10,C466,offering,Injuries Protection (AIG),3700000
3/3/2019,3/31/2019,S77,C842,identified,Pru Accident Guard Plus,6500000
3/4/2019,3/31/2019,S51,C90,drop,Smart Life Protection,2400000
3/4/2019,3/31/2019,S42,C219,initial,Personal Belongings Protection,200000
3/4/2019,3/31/2019,S1,C319,negotiation,Pru Accident Guard,3900000
3/4/2019,3/31/2019,S8,C803,initial,Pru Accident Cover,500000
3/4/2019,3/31/2019,S3,C735,drop,Pru Accident Guard,4400000
3/4/2019,3/31/2019,S84,C156,offering,Versa Credit Protection,1300000
3/4/2019,3/31/2019,S11,C295,closed,Pru Accident Guard Plus,8600000
3/4/2019,3/31/2019,S54,C96,drop,Personal Belongings Protection,4400000
3/4/2019,3/31/2019,S56,C824,initial,Personal Belongings Protection,5600000
3/4/2019,3/31/2019,S7,C636,identified,Smart Life Protection,1500000
3/4/2019,3/31/2019,S5,C289,drop,Credit Life Insurance,800000
3/4/2019,4/1/2019,S38,C393,identified,Pru Accident Guard Plus,8000000
3/4/2019,4/1/2019,S6,C712,closed,Personal Belongings Protection,7000000
3/4/2019,4/1/2019,S93,C880,closed,Indonesian Fire Insurance Standard Policy,5800000
3/4/2019,4/1/2019,S96,C878,initial,Prumortgage Protection,1400000
3/4/2019,4/1/2019,S94,C167,offering,Smart Protection Mortgage,6800000
3/4/2019,4/1/2019,S66,C170,drop,Pru Accident Guard,4400000
3/4/2019,4/1/2019,S40,C815,closed,Smart Protection Mortgage,1300000
3/4/2019,4/1/2019,S59,C813,closed,Prumortgage Protection,7400000
3/4/2019,4/1/2019,S43,C960,closed,Credit Life Insurance,8700000
3/4/2019,4/1/2019,S75,C794,negotiation,Prumortgage Protection,6700000
3/4/2019,4/1/2019,S43,C649,identified,Prumortgage Protection,9800000
3/4/2019,4/1/2019,S39,C265,initial,Pru Accident Guard Plus,2600000
3/4/2019,4/1/2019,S63,C583,negotiation,Injuries Protection (AIG),2800000
3/4/2019,4/1/2019,S34,C460,negotiation,Smart Protection Mortgage,5800000
3/4/2019,4/1/2019,S19,C49,closed,Smart Life Protection,8000000
3/4/2019,4/1/2019,S23,C800,negotiation,Personal Belongings Protection,5300000
3/4/2019,4/1/2019,S14,C270,drop,Smart Life Protection,5800000
3/4/2019,4/1/2019,S36,C375,initial,Injuries Protection (AIG),3600000
3/5/2019,4/1/2019,S47,C67,identified,Pru Accident Cover,6600000
3/5/2019,4/1/2019,S12,C449,initial,Smart Life Protection,8500000
3/5/2019,4/2/2019,S30,C900,drop,Versa Credit Protection,9800000
3/5/2019,4/2/2019,S31,C679,offering,Credit Life Insurance,8700000
3/5/2019,4/2/2019,S49,C851,drop,Prumortgage Protection,8500000
3/5/2019,4/2/2019,S58,C21,initial,Prumortgage Protection,9100000
3/5/2019,4/2/2019,S76,C306,drop,Versa Credit Protection,3100000
3/5/2019,4/2/2019,S46,C174,identified,Personal Belongings Protection,4100000
3/5/2019,4/2/2019,S19,C828,negotiation,Pru Accident Cover,9400000
3/5/2019,4/2/2019,S86,C588,closed,Prumortgage Protection,9500000
3/5/2019,4/2/2019,S20,C753,initial,Smart Protection Mortgage,9700000
3/5/2019,4/2/2019,S40,C644,negotiation,Pru Accident Cover,5600000
3/5/2019,4/2/2019,S91,C694,offering,Indonesian Fire Insurance Standard Policy,7500000
3/5/2019,4/2/2019,S22,C342,initial,Credit Life Insurance,900000
3/5/2019,4/2/2019,S36,C726,drop,Injuries Protection (AIG),6400000
3/5/2019,4/2/2019,S61,C781,negotiation,Injuries Protection (AIG),5400000
3/5/2019,4/2/2019,S23,C997,negotiation,Prumortgage Protection,8000000
3/5/2019,4/2/2019,S25,C361,drop,Pru Accident Guard Plus,1000000
3/5/2019,4/2/2019,S14,C89,drop,Versa Credit Protection,900000
3/5/2019,4/2/2019,S73,C818,initial,Indonesian Fire Insurance Standard Policy,9800000
3/5/2019,4/2/2019,S82,C940,negotiation,Indonesian Fire Insurance Standard Policy,6100000
3/5/2019,4/2/2019,S58,C566,drop,Prumortgage Protection,6500000
3/5/2019,4/2/2019,S61,C703,initial,Versa Credit Protection,3100000
3/5/2019,4/2/2019,S15,C1000,negotiation,Smart Life Protection,800000
3/6/2019,4/2/2019,S93,C694,initial,Pru Accident Guard Plus,500000
3/6/2019,4/2/2019,S17,C760,identified,Smart Life Protection,2900000
3/6/2019,4/2/2019,S72,C664,negotiation,Prumortgage Protection,4500000
3/6/2019,4/3/2019,S2,C9,initial,Prumortgage Protection,3900000
3/6/2019,4/3/2019,S87,C905,closed,Prumortgage Protection,5900000
3/6/2019,4/3/2019,S22,C772,offering,Smart Life Protection,1400000
3/6/2019,4/3/2019,S70,C85,drop,Personal Belongings Protection,1900000
3/6/2019,4/3/2019,S94,C964,negotiation,Pru Accident Cover,6500000
3/6/2019,4/3/2019,S92,C41,negotiation,Smart Life Protection,6200000
3/6/2019,4/3/2019,S67,C796,closed,Indonesian Fire Insurance Standard Policy,5000000
3/6/2019,4/3/2019,S30,C334,closed,Pru Accident Guard,9100000
3/6/2019,4/3/2019,S85,C885,closed,Smart Protection Mortgage,1600000
3/6/2019,4/3/2019,S81,C234,offering,Prumortgage Protection,2800000
3/6/2019,4/3/2019,S64,C208,offering,Indonesian Fire Insurance Standard Policy,200000
3/6/2019,4/3/2019,S26,C799,negotiation,Pru Accident Guard,7300000
3/6/2019,4/3/2019,S36,C987,identified,Pru Accident Cover,1800000
3/6/2019,4/3/2019,S40,C589,offering,Versa Credit Protection,5300000
3/6/2019,4/3/2019,S63,C363,drop,Prumortgage Protection,9300000
3/6/2019,4/3/2019,S93,C770,offering,Pru Accident Cover,3400000
3/6/2019,4/3/2019,S45,C826,identified,Smart Protection Mortgage,9900000
3/6/2019,4/3/2019,S100,C11,initial,Pru Accident Guard,9700000
3/6/2019,4/3/2019,S22,C984,drop,Indonesian Fire Insurance Standard Policy,7400000
3/6/2019,4/3/2019,S17,C538,negotiation,Personal Belongings Protection,1100000
3/6/2019,4/3/2019,S59,C417,drop,Pru Accident Guard Plus,3900000
3/6/2019,4/3/2019,S43,C911,offering,Injuries Protection (AIG),3900000
3/6/2019,4/3/2019,S95,C77,offering,Credit Life Insurance,2800000
3/6/2019,4/4/2019,S16,C558,offering,Indonesian Fire Insurance Standard Policy,6500000
3/6/2019,4/4/2019,S58,C637,identified,Credit Life Insurance,9400000
3/6/2019,4/4/2019,S53,C767,closed,Prumortgage Protection,2200000
3/6/2019,4/4/2019,S89,C23,identified,Prumortgage Protection,4500000
3/6/2019,4/4/2019,S3,C478,drop,Personal Belongings Protection,4400000
3/7/2019,4/4/2019,S86,C706,initial,Smart Life Protection,9600000
3/7/2019,4/4/2019,S8,C114,drop,Pru Accident Guard,2300000
3/7/2019,4/4/2019,S45,C999,identified,Credit Life Insurance,9500000
3/7/2019,4/4/2019,S8,C991,identified,Indonesian Fire Insurance Standard Policy,6300000
3/7/2019,4/4/2019,S56,C732,offering,Pru Accident Guard Plus,5000000
3/7/2019,4/4/2019,S50,C429,offering,Pru Accident Guard Plus,7200000
3/7/2019,4/4/2019,S48,C381,initial,Smart Life Protection,8000000
3/7/2019,4/4/2019,S97,C173,drop,Pru Accident Cover,2700000
3/7/2019,4/4/2019,S84,C484,offering,Pru Accident Guard,2500000
3/7/2019,4/4/2019,S59,C902,offering,Prumortgage Protection,1400000
3/7/2019,4/4/2019,S23,C415,drop,Versa Credit Protection,6900000
3/7/2019,4/4/2019,S41,C53,closed,Smart Life Protection,7900000
3/7/2019,4/4/2019,S89,C587,offering,Prumortgage Protection,6200000
3/7/2019,4/4/2019,S19,C911,identified,Prumortgage Protection,8800000
3/7/2019,4/4/2019,S36,C322,identified,Prumortgage Protection,4700000
3/7/2019,4/4/2019,S20,C532,initial,Smart Protection Mortgage,8000000
3/7/2019,4/4/2019,S2,C223,drop,Smart Protection Mortgage,1900000
3/7/2019,4/4/2019,S4,C492,closed,Smart Protection Mortgage,8200000
3/7/2019,4/4/2019,S20,C451,offering,Personal Belongings Protection,5700000
3/7/2019,4/4/2019,S3,C556,offering,Prumortgage Protection,1100000
3/7/2019,4/4/2019,S11,C286,identified,Pru Accident Guard,1600000
3/7/2019,4/4/2019,S97,C659,negotiation,Prumortgage Protection,4800000
3/7/2019,4/4/2019,S78,C878,identified,Smart Life Protection,6000000
3/7/2019,4/4/2019,S83,C164,drop,Indonesian Fire Insurance Standard Policy,500000
3/7/2019,4/4/2019,S94,C489,drop,Indonesian Fire Insurance Standard Policy,6100000
3/7/2019,4/4/2019,S52,C156,negotiation,Pru Accident Guard Plus,200000
3/7/2019,4/4/2019,S25,C452,initial,Versa Credit Protection,6700000
3/7/2019,4/5/2019,S44,C513,drop,Injuries Protection (AIG),5400000
3/7/2019,4/5/2019,S42,C191,offering,Versa Credit Protection,8600000
3/7/2019,4/5/2019,S54,C45,closed,Pru Accident Guard,8700000
3/7/2019,4/5/2019,S6,C673,negotiation,Prumortgage Protection,7600000
3/7/2019,4/5/2019,S87,C150,closed,Indonesian Fire Insurance Standard Policy,2500000
3/7/2019,4/5/2019,S61,C182,closed,Smart Life Protection,3800000
3/7/2019,4/5/2019,S53,C825,closed,Prumortgage Protection,4500000
3/7/2019,4/5/2019,S84,C177,drop,Smart Protection Mortgage,4500000
3/7/2019,4/5/2019,S79,C273,offering,Smart Protection Mortgage,1700000
3/7/2019,4/5/2019,S46,C634,initial,Personal Belongings Protection,4000000
3/7/2019,4/5/2019,S7,C457,drop,Prumortgage Protection,6300000
3/7/2019,4/5/2019,S35,C446,closed,Smart Life Protection,4300000
3/7/2019,4/5/2019,S33,C414,drop,Credit Life Insurance,9900000
3/7/2019,4/5/2019,S58,C731,drop,Credit Life Insurance,8600000
3/7/2019,4/5/2019,S19,C398,closed,Smart Life Protection,6800000
3/8/2019,4/5/2019,S24,C652,closed,Pru Accident Cover,8900000
3/8/2019,4/5/2019,S54,C622,closed,Smart Protection Mortgage,100000
3/8/2019,4/6/2019,S45,C876,negotiation,Injuries Protection (AIG),6300000
3/8/2019,4/6/2019,S61,C669,negotiation,Pru Accident Guard Plus,9300000
3/8/2019,4/6/2019,S29,C318,offering,Versa Credit Protection,4700000
3/8/2019,4/6/2019,S70,C687,offering,Pru Accident Guard Plus,7600000
3/8/2019,4/6/2019,S13,C917,offering,Credit Life Insurance,7000000
3/8/2019,4/6/2019,S87,C677,negotiation,Smart Life Protection,9500000
3/8/2019,4/6/2019,S98,C567,offering,Credit Life Insurance,2700000
3/8/2019,4/6/2019,S80,C498,offering,Injuries Protection (AIG),2300000
3/8/2019,4/6/2019,S54,C16,offering,Pru Accident Guard Plus,5300000
3/8/2019,4/6/2019,S40,C191,initial,Pru Accident Guard Plus,3700000
3/8/2019,4/6/2019,S85,C724,drop,Smart Life Protection,4500000
3/8/2019,4/6/2019,S34,C803,initial,Versa Credit Protection,5100000
3/8/2019,4/6/2019,S15,C153,offering,Personal Belongings Protection,6000000
3/8/2019,4/6/2019,S63,C111,closed,Pru Accident Guard Plus,9300000
3/8/2019,4/6/2019,S83,C720,offering,Versa Credit Protection,7500000
3/8/2019,4/6/2019,S78,C27,offering,Pru Accident Cover,9800000
3/8/2019,4/6/2019,S40,C847,drop,Pru Accident Guard,9600000
3/8/2019,4/6/2019,S44,C969,drop,Pru Accident Cover,700000
3/8/2019,4/6/2019,S35,C122,initial,Pru Accident Guard,6000000
3/8/2019,4/6/2019,S72,C228,closed,Indonesian Fire Insurance Standard Policy,3200000
3/8/2019,4/6/2019,S63,C634,drop,Indonesian Fire Insurance Standard Policy,100000
3/8/2019,4/6/2019,S83,C734,identified,Personal Belongings Protection,1200000
3/8/2019,4/6/2019,S52,C961,offering,Pru Accident Cover,1400000
3/8/2019,4/6/2019,S4,C497,offering,Pru Accident Guard,7400000
3/8/2019,4/7/2019,S60,C292,offering,Injuries Protection (AIG),5900000
3/9/2019,4/7/2019,S62,C51,identified,Versa Credit Protection,7000000
3/9/2019,4/7/2019,S58,C688,drop,Smart Protection Mortgage,3100000
3/9/2019,4/7/2019,S38,C878,closed,Prumortgage Protection,7900000
3/9/2019,4/7/2019,S28,C970,negotiation,Versa Credit Protection,9900000
3/9/2019,4/7/2019,S90,C953,drop,Pru Accident Guard Plus,900000
3/9/2019,4/7/2019,S71,C18,initial,Pru Accident Guard Plus,1100000
3/9/2019,4/7/2019,S86,C879,drop,Credit Life Insurance,100000
3/9/2019,4/7/2019,S53,C76,drop,Personal Belongings Protection,1400000
3/9/2019,4/7/2019,S73,C849,identified,Indonesian Fire Insurance Standard Policy,8500000
3/9/2019,4/7/2019,S30,C848,initial,Versa Credit Protection,6100000
3/9/2019,4/7/2019,S80,C218,negotiation,Pru Accident Cover,2100000
3/9/2019,4/7/2019,S76,C332,drop,Personal Belongings Protection,2000000
